latitude,longitude,month,day_of_year,is_daytime,frp,brightness,scan,track,temp_c,humidity,wind_kph,hotspot_score,recent_fire_score,seasonal_dryness,fire_occurred
8.907636466124796,77.86939970165587,4,99,1,8.26862681127875,340.0302293486771,0.5647167601634283,0.5354705173704336,37.04362001896767,48.965266335842415,13.863670838296343,0.26793229443917177,0.2775083778608551,1.0,1
8.986758621217243,78.33091796095887,5,127,1,1.5496250059575154,331.76213310251603,0.5424618596585407,0.500822970131782,37.213843605638615,47.72391381876965,12.448994744975078,0.2543392212473554,0.2793782051112417,1.0,1
9.144185980845025,78.2305232343814,5,122,1,10.086819516444143,344.87172174239095,0.5191897417342314,0.4797599543480432,38.66065173714761,36.39412193899713,12.696514808736007,0.36257132774006623,0.44832984085799005,1.0,1
9.033521522025701,78.10002729579199,4,113,1,21.740244859908863,347.06437653029406,0.533047642402767,0.5216200082474047,38.53745985441853,44.48700724426613,13.93627974347813,0.3681188194252371,0.37926499993694707,1.0,1
9.112956089792696,78.03187710425073,4,113,1,18.81764023796565,338.2380963362813,0.5447670230434594,0.534309867989046,36.56815403354884,40.80537161910381,11.010564322127916,0.41135002463873266,0.386725831815359,1.0,1
9.24107676239931,77.63350806793508,5,131,1,12.257231315501025,331.39855729684916,0.595080868361154,0.5105529721567091,37.061578737111255,40.2208588354671,12.451300344969223,0.2819509162375951,0.26303122509860993,1.0,1
9.293939370949266,77.75040312162893,4,99,1,12.003205688305624,339.7983760890601,0.595796473285125,0.5179828620635538,37.076307337561914,43.42213508068817,11.914243816915889,0.37612582440572223,0.41394755885980955,1.0,1
9.245738456156259,77.97596586693915,5,124,1,18.321146796331323,336.4598582105497,0.5338747440132717,0.5061636231655883,38.24572250032329,40.6174140322044,10.75656660657388,0.45589656354370006,0.39963535869404476,1.0,1
9.28939768468696,78.06148181237869,4,104,1,20.797012523409812,332.3494811779162,0.5742846371205955,0.4871223768824034,37.589091244643946,47.43994148960418,12.295180032885435,0.46201937456262576,0.4320036656406939,1.0,1
9.483701569622017,76.53032883222843,4,99,1,2.2487403210769297,337.8679481387043,0.336722936810529,0.569646808148513,35.304139317071005,46.52139918387023,16.520526378780996,0.12807691040040756,0.1980078387722234,1.0,1
9.483607570376536,76.49300606752507,4,117,1,1.911562269920354,330.5159672689654,0.35346815080240346,0.5517869109238343,37.466465342037225,48.81521419395186,15.641319615539283,0.13027804083139674,0.16131665908480802,1.0,1
9.64010965504821,76.58338541683175,5,136,1,7.504329923750466,334.44150723314004,0.32641345195209354,0.5760979769793642,37.74483302527002,45.83773086952642,15.90189242873472,0.11216475103872403,0.17817785161018573,1.0,1
9.63005149216326,78.34552952111169,5,126,1,11.57515820988168,342.70549127251394,0.5077560701798681,0.5166060037640994,37.72740045936781,43.48890257765482,13.94393892115998,0.29722523538293594,0.2856759369669526,1.0,1
9.698919503101225,78.00065917237579,5,127,1,12.288469772443598,343.8093293283774,0.5587098409476697,0.5263827701164902,38.93195759054946,45.912580670943086,14.653162823090394,0.4176593087803268,0.43119620965904315,1.0,1
9.817225950192809,78.03146003325257,5,125,1,4.1317953678305495,330.7640273375655,0.5130130798343426,0.495833299901994,38.11292109899076,45.45184922897927,13.098721712158966,0.362239516533838,0.4369339837393996,1.0,1
9.92454906553997,78.05432820711015,5,128,1,8.72597819614851,332.36818702603205,0.5254191003594284,0.491077284112045,36.95625733492372,49.16840809364782,14.578554534481476,0.3058186876263777,0.3093352607401744,1.0,1
10.019265510365535,78.69679033236898,4,117,1,6.492603071353472,347.6225582089346,0.47759324639731804,0.49194339742401866,36.681249544969766,48.49558116887617,13.5101247181506,0.11202220959119369,0.15424401737345633,1.0,1
10.205797334794829,78.85567087542164,4,101,1,8.289046704433192,336.4986015809703,0.45802717173209084,0.49446669282445066,34.78528740196883,48.91574628279879,12.65287855192031,0.10403356123895617,0.15447394129921108,1.0,1
10.35110965018664,79.22305874638195,5,130,1,3.2115513858722564,333.7244410558456,0.4390405436574474,0.4595978425340029,37.1890606509897,47.35941669423502,13.679702125866346,0.09803885894573434,0.19071604320479874,1.0,1
10.738944522392465,76.06552452396924,4,114,1,5.339017824109167,345.14401896630443,0.3622967127290771,0.5924027681135692,35.70042533855072,50.70878881305231,15.108707309996422,0.0892956927644266,0.06806533545818322,1.0,1
10.610195106076889,76.0,4,116,1,3.436446225614056,343.4750709454361,0.363110129894945,0.5497027956764777,35.73666750337195,50.408222769013484,15.874426014468174,0.08008478240124006,0.05387240234430402,1.0,1
10.596665175516469,77.47396729654271,4,111,1,4.855817366199232,332.91597823147225,0.5608413623069839,0.539711576542266,35.929694903035056,42.67877148153721,13.767906206219962,0.2806620983130878,0.2849476941002951,1.0,1
11.011409294446942,79.08202082921119,4,103,1,11.308515676232993,376.8483966483354,0.4413574173486638,0.44142038071670653,38.661718854453284,37.84909113226374,14.86087528610055,0.8186167095158896,0.8498036514845587,1.0,1
11.014959767878024,79.16089523103528,5,133,1,6.462822030154345,346.23866671729354,0.4289298817700887,0.44406217401451226,38.59475324849317,36.21879884209038,16.04080881873067,0.7608041032398569,0.6142983755314183,1.0,1
11.09687313026683,79.0467742283797,5,128,1,5.392676334813443,335.862758658142,0.4287710460682064,0.4615566406106022,38.94542876780903,41.21224377377972,12.525910121021065,0.9481575122682905,0.8610856614285192,1.0,1
11.082367787214022,78.83583718210427,5,122,1,5.066394675220237,335.2517520938867,0.4347564328283366,0.44967336856880846,38.490448487675216,41.114002393324675,14.087162764845306,0.8582228914241794,0.6996384950120441,1.0,1
11.076730974140466,78.93689327789713,4,112,1,6.286668444292546,336.97308241578355,0.4698008554863382,0.44898193376580514,38.98540071639378,31.14162643458223,12.697092992469493,0.924786198760123,0.8656783572807469,1.0,1
11.15490120238537,78.86361949651837,5,129,1,5.126959220895906,349.76829429434395,0.4570715084586456,0.43702386223162243,39.55207886640913,30.80497840069836,14.194893312390553,0.9607747555699773,0.6373095986445643,1.0,1
10.9891265861974,78.87217041103436,4,118,1,5.09431653422772,344.4124125073429,0.4624811420997462,0.46700688300563037,38.6144625619109,31.209535627737274,13.586735328456012,0.7679920250664497,0.755138866416848,1.0,1
